Start,End,Antecedent,Consequent,Support,Confidence,Lift
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443}",Total Length of Bwd Packets=bin0,268,0.98,7.58
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Flow Duration=bin2}",Total Length of Bwd Packets=bin0,43,0.98,47.00
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Active Mean=bin0}",Total Length of Bwd Packets=bin0,257,1.00,8.02
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Total Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,258,1.00,7.98
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,466,0.99,4.39
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,233,0.99,8.76
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,344,1.01,6.08
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Active Mean=bin0}",Total Length of Bwd Packets=bin0,440,0.99,4.67
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,446,0.99,4.61
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Active Mean=bin0}",Total Length of Bwd Packets=bin0,471,0.99,4.35
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Active Mean=bin0}",Total Length of Bwd Packets=bin0,449,0.99,4.57
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Total Length of Bwd Packets=bin0,480,0.99,4.27
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,499,0.99,4.10
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,499,1.01,4.17
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0, Flow Duration=bin2}",Total Backward Packets=bin0,47,0.98,43.08
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,265,1.00,7.77
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,265,0.99,7.72
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Flow Duration=bin0}",Total Length of Bwd Packets=bin0,342,1.01,6.14
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,460,1.01,4.55
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,460,0.99,4.44
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Backward Packets=bin0, Active Mean=bin0}",Total Length of Bwd Packets=bin0,467,1.00,4.44
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Total Backward Packets=bin0,467,0.99,4.39
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,477,1.01,4.37
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,477,0.99,4.31
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Destination Port=443, Flow Duration=bin4}",PSH Flag Count=1,55,0.92,3.67
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Flow Duration=bin4}",PSH Flag Count=1,94,0.92,3.69
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Flow Duration=bin4, Total Fwd Packets=bin0}",PSH Flag Count=1,90,0.92,3.68
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin0}",PSH Flag Count=1,70,1.01,4.07
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1}",Total Backward Packets=bin0,496,0.97,4.05
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Destination Port=443}",Total Backward Packets=bin0,266,0.97,7.58
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Flow Duration=bin0}",Total Backward Packets=bin0,337,0.98,5.99
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Idle Mean=bin0}",Total Backward Packets=bin0,455,0.97,4.39
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, PSH Flag Count=1, Total Fwd Packets=bin0, Idle Mean=bin0}",Total Backward Packets=bin0,437,0.97,4.61
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Active Mean=bin0}",Total Backward Packets=bin0,466,0.98,4.35
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, PSH Flag Count=1, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,473,0.98,4.27
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Total Fwd Packets=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,302,0.99,6.80
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Idle Mean=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,302,0.99,6.80
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Idle Mean=bin0, Destination Port=80}",Total Length of Bwd Packets=bin0,304,0.99,6.76
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin1}",Total Backward Packets=bin0,12,0.92,159.08
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, SYN Flag Count=1, Total Fwd Packets=bin0}",Total Backward Packets=bin0,102,0.90,18.30
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, SYN Flag Count=1, Total Backward Packets=bin0}",Total Length of Bwd Packets=bin0,109,0.96,18.30
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, SYN Flag Count=1, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,109,0.96,18.30
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Total Fwd Packets=bin0, Total Length of Bwd Packets=bin0, Idle Mean=bin2}",Total Backward Packets=bin0,44,0.94,44.00
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin2, Active Mean=bin0}",Total Backward Packets=bin0,61,0.98,33.35
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Total Fwd Packets=bin0, Flow Duration=bin2}",Total Backward Packets=bin0,58,0.98,35.05
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Flow Duration=bin2, Total Length of Fwd Packets=bin0}",Total Backward Packets=bin0,64,0.98,31.82
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Flow Duration=bin2, Total Length of Bwd Packets=bin0, Active Mean=bin0}",Total Backward Packets=bin0,61,0.98,33.35
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Flow Duration=bin2, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,64,0.98,31.82
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,69,0.92,27.57
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin0}",Total Length of Bwd Packets=bin0,66,0.97,30.41
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4, Total Length of Bwd Packets=bin0}",Total Backward Packets=bin0,98,0.99,20.89
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Active Mean=bin0, Flow Duration=bin4}",Total Length of Bwd Packets=bin0,99,0.94,19.70
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Flow Duration=bin4, Idle Mean=bin0}",Total Backward Packets=bin0,68,0.99,29.97
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Fwd Packets=bin0, Active Mean=bin0, Flow Duration=bin4}",Total Backward Packets=bin0,98,0.96,20.27
2017-07-07 04:30:00,2017-07-07 05:00:00,"{Total Length of Fwd Packets=bin0, Active Mean=bin0, Flow Duration=bin4, Total Fwd Packets=bin0}",Total Backward Packets=bin0,94,0.96,21.10
